original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
17,Female,32,25 - 45,Asian,1,1,0,9,F,1,0
21,Male,31,25 - 45,African-American,1,0,0,6,F,0,1
28,Female,29,25 - 45,Hispanic,0,1,0,9,F,1,0
30,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
30,Female,24,Less than 25,African-American,0,0,0,0,F,1,0
31,Female,23,Less than 25,Caucasian,0,0,0,4,F,1,0
31,Female,23,Less than 25,Asian,0,0,0,4,F,1,0
32,Female,22,Less than 25,Caucasian,0,0,0,1,M,1,0
32,Female,22,Less than 25,Asian,0,0,0,1,M,1,0
33,Female,26,Less than 25,Caucasian,2,1,0,6,F,1,0
33,Female,26,Less than 25,African-American,2,1,0,6,F,1,0
35,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
35,Female,21,Less than 25,Other,0,0,0,0,F,1,0
36,Female,23,Less than 25,Caucasian,2,2,0,2,F,1,0
36,Female,23,Less than 25,Other,2,2,0,2,F,1,0
37,Female,22,Less than 25,Caucasian,0,0,2,2,F,1,0
37,Female,22,Less than 25,Asian,0,0,2,2,F,1,0
38,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
38,Female,20,Less than 25,Native American,0,0,0,0,F,1,0
39,Female,24,Less than 25,Caucasian,0,1,0,6,F,1,0
39,Female,24,Less than 25,Hispanic,0,1,0,6,F,1,0
40,Female,20,Less than 25,Caucasian,2,2,0,4,F,1,0
40,Female,20,Less than 25,Asian,2,2,0,4,F,1,0
41,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
41,Female,22,Less than 25,Other,0,0,0,0,F,1,0
42,Female,19,Less than 25,Caucasian,1,0,0,1,F,1,0
42,Female,19,Less than 25,Other,1,0,0,1,F,1,0
43,Female,52,Greater than 45,Caucasian,0,1,0,9,F,1,0
43,Female,52,Greater than 45,African-American,0,1,0,9,F,1,0
43,Male,52,Greater than 45,Caucasian,0,1,0,9,F,1,0
54,Female,53,Greater than 45,Caucasian,1,0,0,9,F,1,0
54,Female,53,Greater than 45,African-American,1,0,0,9,F,1,0
54,Male,53,Greater than 45,Caucasian,1,0,0,9,F,1,0
55,Female,42,25 - 45,Caucasian,1,0,0,6,F,1,0
55,Female,42,25 - 45,Other,1,0,0,6,F,1,0
